,light,fear,Date(Local),Time(sec),Time,Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Speed(m/s)
237,16.27,0,2019-12-29 21:47:41.00,1083.5194706916811,21:47:41.00,20.766817,-103.36509699999999,6.000906205260657,1634.737636566162,0.905415654182434
238,16.27,1,2019-12-29 21:47:47.00,1089.519467711449,21:47:47.00,20.76685,-103.365137,6.000906205260657,1634.737636566162,0.5321655869483948
239,16.27,1,2019-12-29 21:47:54.00,1096.519429683685,21:47:54.00,20.76689,-103.36518000000001,6.000906205260657,1634.737636566162,0.8162555694580078
240,16.27,1,2019-12-29 21:47:57.00,1099.519416570663,21:47:57.00,20.766915,-103.365207,6.000906205260657,1634.737636566162,0.9046779870986938
241,16.27,0,2019-12-29 21:48:02.00,1099.5361437797549,21:48:02.00,20.766945,-103.36527,6.000906205260657,1634.737636566162,1.10548996925354
242,16.27,0,2019-12-29 21:48:03.00,1100.536140918732,21:48:03.00,20.766945,-103.365285,6.000906205260657,1634.735109710693,1.155726313591003
243,16.27,0,2019-12-29 21:48:07.00,1104.5361309051511,21:48:07.00,20.766953,-103.365342,6.000906205260657,1634.074060117188,0.8746842741966248
244,16.27,1,2019-12-29 21:48:11.00,1108.536122441292,21:48:11.00,20.766963,-103.365399,6.000906205260657,1633.3954028012909,1.005891799926758
245,16.27,1,2019-12-29 21:48:16.00,1113.536114573479,21:48:16.00,20.766985000000002,-103.365452,6.000906205260657,1632.613660299586,0.9811480045318604
246,16.27,1,2019-12-29 21:48:22.00,1119.536105513573,21:48:22.00,20.767007999999997,-103.365512,6.000906205260657,1632.039542160936,1.267804741859436
247,16.27,1,2019-12-29 21:48:26.00,1123.536101460457,21:48:26.00,20.767027,-103.365567,6.000906205260657,1631.4627421351402,0.9819999933242798
248,13.29,0,2019-12-29 21:48:31.00,1128.5360962152479,21:48:31.00,20.767044,-103.365624,6.000906205260657,1631.2090704529598,0.8772345781326294
249,13.29,0,2019-12-29 21:48:36.00,1133.536091923714,21:48:36.00,20.767059,-103.365678,6.000906205260657,1630.8849507909993,0.9680559635162354
250,13.29,0,2019-12-29 21:48:37.00,1134.5360910892489,21:48:37.00,20.767057,-103.365686,6.000906205260657,1630.8342161331768,0.8958661556243896
251,13.29,0,2019-12-29 21:48:37.00,1134.5315321683881,21:48:37.00,20.767057,-103.365686,6.000906205260657,1630.8342161331768,0.8958661556243896
252,13.29,0,2019-12-29 21:48:38.00,1135.5315307378771,21:48:38.00,20.767063,-103.365697,6.000906205260657,1630.805741788489,0.9246923923492432
253,13.29,0,2019-12-29 21:48:42.00,1139.531528711319,21:48:42.00,20.767079000000003,-103.36575500000001,6.000906205260657,1630.409064714575,1.278820872306824
254,14.12,0,2019-12-29 21:48:47.00,1144.531524777412,21:48:47.00,20.767094,-103.36580699999999,6.000906205260657,1629.932566229662,1.1220576763153078
255,14.12,1,2019-12-29 21:48:50.00,1147.531522631645,21:48:50.00,20.767111,-103.36585600000001,6.000906205260657,1629.5130929704349,0.7805877327919006
256,14.12,1,2019-12-29 21:48:56.00,1153.531519055367,21:48:56.00,20.767143,-103.365899,6.000906205260657,1628.917225624577,0.7671095132827759
257,14.12,1,2019-12-29 21:49:12.00,1169.531548380852,21:49:12.00,20.767175,-103.365936,6.000906205260657,1628.5794952441738,1.269404172897339
258,14.12,1,2019-12-29 21:49:17.00,1169.547998547554,21:49:17.00,20.767194,-103.365997,6.000906205260657,1628.305604805306,0.8848121762275696
259,14.12,1,2019-12-29 21:49:18.00,1170.5480003356931,21:49:18.00,20.767201999999997,-103.36601,6.000906205260657,1628.272118936952,0.819464921951294
260,14.12,1,2019-12-29 21:49:23.00,1175.548004746437,21:49:23.00,20.767214000000003,-103.366066,6.000906205260657,1628.151580123877,0.9204890131950378
261,14.19,1,2019-12-29 21:49:28.00,1180.548006892204,21:49:28.00,20.767218,-103.366119,6.000906205260657,1628.129176466096,0.7490459084510803
262,14.19,0,2019-12-29 21:49:35.00,1187.5480086803439,21:49:35.00,20.767244,-103.366159,6.000906205260657,1628.129116058356,0.4655500948429108
263,14.19,0,2019-12-29 21:49:41.00,1193.548007726669,21:49:41.00,20.767279000000002,-103.36619300000001,6.000906205260657,1628.1291160583498,0.5839341282844543
264,14.19,0,2019-12-29 21:49:47.00,1199.548006415367,21:49:47.00,20.767317000000002,-103.366232,6.000906205260657,1628.1291160583498,0.7110475301742554
265,14.19,0,2019-12-29 21:49:52.00,1204.548005819321,21:49:52.00,20.76734,-103.366283,6.000906205260657,1628.1291160583498,0.669093132019043
266,14.19,0,2019-12-29 21:50:02.00,1204.602610349655,21:50:02.00,20.767364,-103.366357,6.000906205260657,1628.1291160583498,0.1656622141599655
267,14.19,0,2019-12-29 21:50:03.00,1205.602609992027,21:50:03.00,20.76736,-103.366357,6.000906205260657,1628.1291160583498,0.02173334173858166
268,14.19,0,2019-12-29 21:50:32.00,1234.602551221848,21:50:32.00,20.767395999999998,-103.366387,8.001208273680877,1628.1291160583498,0.713911235332489
269,14.19,0,2019-12-29 21:50:37.00,1239.602544903755,21:50:37.00,20.767408,-103.36642900000001,6.000906205260657,1627.783235357666,0.8814504742622375
270,14.19,0,2019-12-29 21:50:42.00,1239.637175679207,21:50:42.00,20.767474,-103.366514,6.000906205260657,1626.9137841193178,1.08122193813324
271,14.19,1,2019-12-29 21:50:43.00,1240.63717508316,21:50:43.00,20.767485999999998,-103.366537,6.000906205260657,1626.669557962103,1.08122193813324
272,14.17,0,2019-12-29 21:50:49.00,1246.637169361115,21:50:49.00,20.767502,-103.366582,6.000906205260657,1625.927799117712,0.8183602690696716
273,14.17,1,2019-12-29 21:50:58.00,1255.637163043022,21:50:58.00,20.767477,-103.36663,6.000906205260657,1625.398011921444,0.7623661160469055
274,14.17,1,2019-12-29 21:51:05.00,1262.637158513069,21:51:05.00,20.767485999999998,-103.366683,6.000906205260657,1624.825217879453,0.965986669063568
275,14.17,0,2019-12-29 21:51:11.00,1268.637154221535,21:51:11.00,20.767492999999998,-103.366732,6.000906205260657,1624.82479476971,0.9417269825935364
276,14.17,0,2019-12-29 21:51:17.00,1274.637150406837,21:51:17.00,20.767511,-103.366776,6.000906205260657,1624.824794769287,0.5029338002204895
277,14.17,0,2019-12-29 21:51:42.00,1274.5999366045,21:51:42.00,20.767622,-103.36699300000001,6.000906205260657,1624.628993792725,0.8229619860649109
278,14.17,1,2019-12-29 21:51:43.00,1275.599935650826,21:51:43.00,20.767626999999997,-103.367014,6.000906205260657,1624.576479320068,1.093183755874634
279,14.17,1,2019-12-29 21:51:48.00,1280.599932789803,21:51:48.00,20.767647,-103.367059,6.000906205260657,1624.16667776709,0.8914151191711426
280,14.17,1,2019-12-29 21:51:53.00,1285.599930167198,21:51:53.00,20.767689999999998,-103.36709499999999,6.000906205260657,1623.751012283576,1.016826152801514
281,14.17,0,2019-12-29 21:52:00.00,1292.5999263525011,21:52:00.00,20.76772,-103.367135,6.000906205260657,1623.1118916752152,0.5081809759140015
282,14.93,0,2019-12-29 21:52:06.99,1299.599491715431,21:52:06.99,20.767749,-103.367173,6.000906205260657,1622.497481484252,0.2339329570531845
283,14.93,1,2019-12-29 21:52:17.00,1309.599583983421,21:52:17.00,20.767761,-103.367188,8.001208273680877,1622.1058774539051,0.07608570903539658
284,14.93,1,2019-12-29 21:52:42.00,1309.56546998024,21:52:42.00,20.767677,-103.366954,6.000906205260657,1624.6096042439372,1.104228615760803
285,14.93,1,2019-12-29 21:52:43.00,1310.565470695496,21:52:43.00,20.767672,-103.366938,6.000906205260657,1624.7345013026902,0.8779553771018982
286,15.67,1,2019-12-29 21:52:50.00,1317.5654766559599,21:52:50.00,20.767654999999998,-103.36689,6.000906205260657,1624.8247947602579,0.5565363764762878
287,15.67,1,2019-12-29 21:52:56.00,1323.565480709076,21:52:56.00,20.767615,-103.366844,8.001208273680877,1624.824794769287,1.079100370407104
288,15.67,1,2019-12-29 21:53:01.00,1328.565482258797,21:53:01.00,20.767576000000002,-103.366811,6.000906205260657,1624.824794769287,1.076216578483582
289,15.67,1,2019-12-29 21:53:07.00,1334.565484166145,21:53:07.00,20.767557999999998,-103.366761,6.000906205260657,1624.824794769287,0.3484102189540863
290,15.67,1,2019-12-29 21:53:12.00,1339.565485358238,21:53:12.00,20.767526,-103.366723,6.000906205260657,1624.824794769287,0.7266460657119751
291,15.67,1,2019-12-29 21:53:17.00,1344.5654857158659,21:53:17.00,20.767498,-103.366676,6.000906205260657,1624.824794769287,0.957953155040741
292,15.67,1,2019-12-29 21:53:22.00,1344.576179504395,21:53:22.00,20.76747,-103.36664,6.000906205260657,1625.0494959411621,0.844889223575592
293,15.67,1,2019-12-29 21:53:23.00,1345.576179504395,21:53:23.00,20.767464999999998,-103.366638,6.000906205260657,1625.134996820068,0.844889223575592
294,15.67,1,2019-12-29 21:53:29.00,1351.576179862022,21:53:29.00,20.767436,-103.366597,6.000906205260657,1625.573662755271,0.5344285368919373
295,15.67,1,2019-12-29 21:53:34.00,1356.576179146767,21:53:34.00,20.767412,-103.366555,8.001208273680877,1626.05055823575,0.6285884380340576
296,16.11,0,2019-12-29 21:53:38.00,1360.57618021965,21:53:38.00,20.767395,-103.366507,8.001208273680877,1626.5290071405561,0.5095293521881104
297,16.11,0,2019-12-29 21:53:43.00,1365.576180100441,21:53:43.00,20.767351,-103.36648000000001,6.000906205260657,1626.999753173716,0.5920932292938232
298,16.11,1,2019-12-29 21:53:48.00,1370.576179504395,21:53:48.00,20.767323,-103.366442,8.001208273680877,1627.341765703442,0.9159963130950928
299,16.11,1,2019-12-29 21:53:51.00,1373.576179862022,21:53:51.00,20.767316,-103.36639,8.001208273680877,1627.87187375194,0.692290723323822
300,16.11,0,2019-12-29 21:53:55.00,1377.576179623604,21:53:55.00,20.767291,-103.366349,6.000906205260657,1628.1290785787478,0.8965336084365845
301,16.11,0,2019-12-29 21:53:59.00,1381.576179385185,21:53:59.00,20.767283,-103.366293,6.000906205260657,1628.129116054602,0.9357826113700868
302,16.11,0,2019-12-29 21:54:02.00,1384.5715848207471,21:54:02.00,20.767275,-103.366251,6.000906205260657,1628.129116058346,0.9710798263549804
303,16.11,1,2019-12-29 21:54:02.00,1384.576179742813,21:54:02.00,20.767275,-103.366251,6.000906205260657,1628.129116058346,0.9710798263549804
304,16.11,1,2019-12-29 21:54:03.00,1385.571585059166,21:54:03.00,20.767274,-103.366241,6.000906205260657,1628.129116058349,0.7304831147193909
305,16.11,1,2019-12-29 21:54:10.00,1392.5715844631197,21:54:10.00,20.767249,-103.3662,6.000906205260657,1628.1291160583498,0.7687927484512329
306,13.02,1,2019-12-29 21:54:14.00,1396.571584701538,21:54:14.00,20.767235999999997,-103.36614200000001,6.000906205260657,1628.1291160583498,0.9253908395767212
307,13.02,0,2019-12-29 21:54:18.00,1400.571600317955,21:54:18.00,20.767229,-103.366084,6.000906205260657,1628.1291160583498,1.151007652282715
308,13.02,0,2019-12-29 21:54:22.00,1404.571616411209,21:54:22.00,20.767223,-103.366035,6.000906205260657,1628.1291160583498,0.9943831562995912
309,13.02,0,2019-12-29 21:54:27.00,1409.571632504463,21:54:27.00,20.767201999999997,-103.36598000000001,6.000906205260657,1628.2012437194821,1.1552503108978271
310,13.02,0,2019-12-29 21:54:33.00,1415.571645259857,21:54:33.00,20.767195,-103.36592900000001,6.000906205260657,1628.2862214224688,0.8883007168769836
311,13.02,1,2019-12-29 21:54:39.00,1421.5716536045072,21:54:39.00,20.767178,-103.365881,6.000906205260657,1628.515338671266,0.973115086555481
312,13.02,0,2019-12-29 21:54:44.00,1426.571658015251,21:54:44.00,20.767164,-103.365835,6.000906205260657,1628.7603636168649,1.050067186355591
313,8.16,0,2019-12-29 21:54:52.00,1434.571662068367,21:54:52.00,20.767143,-103.365801,6.000906205260657,1629.3478803071803,0.03362856432795525
314,8.16,0,2019-12-29 21:54:52.00,1434.566671013832,21:54:52.00,20.767143,-103.365801,6.000906205260657,1629.3478803071803,0.03362856432795525
315,8.16,0,2019-12-29 21:54:53.00,1435.566671729088,21:54:53.00,20.767143,-103.365801,6.000906205260657,1629.351822561358,0.0264103077352047
316,8.16,0,2019-12-29 21:55:22.00,1464.566675782204,21:55:22.00,20.767093,-103.365815,6.000906205260657,1629.6501403548968,1.070626497268677
317,8.16,0,2019-12-29 21:55:26.00,1468.566675901413,21:55:26.00,20.767042,-103.36582800000001,6.000906205260657,1630.211426949842,1.0094332695007322
318,8.16,1,2019-12-29 21:55:27.00,1469.561965584755,21:55:27.00,20.767035,-103.365831,6.000906205260657,1630.289617655311,1.158532738685608
319,10.66,0,2019-12-29 21:55:27.00,1469.5666756629942,21:55:27.00,20.767035,-103.365831,6.000906205260657,1630.289617655311,1.158532738685608
320,10.66,1,2019-12-29 21:55:28.00,1470.561965703964,21:55:28.00,20.76703,-103.36583,6.000906205260657,1630.3553346750768,1.158532738685608
321,10.66,1,2019-12-29 21:55:33.00,1475.5619653463361,21:55:33.00,20.766988,-103.365863,6.000906205260657,1630.581562822489,0.7325446605682373
322,10.66,1,2019-12-29 21:55:38.00,1480.5629658699038,21:55:38.00,20.766944,-103.365889,6.000906205260657,1630.757871074761,0.9587528109550476
323,10.66,1,2019-12-29 21:55:44.00,1486.5629652738571,21:55:44.00,20.766898,-103.365921,6.000906205260657,1630.616981084566,1.2287077903747559
324,10.66,0,2019-12-29 21:55:48.00,1490.562965512276,21:55:48.00,20.766848,-103.365939,6.000906205260657,1630.5854727550088,0.8607737421989441
325,10.66,0,2019-12-29 21:55:52.00,1494.562965154648,21:55:52.00,20.766806,-103.36595600000001,6.000906205260657,1630.6667133907972,1.061217188835144
326,10.66,0,2019-12-29 21:55:56.00,1498.5629661083221,21:55:56.00,20.766765,-103.36597900000001,8.001208273680877,1630.787323382536,0.8686389923095703
327,10.66,1,2019-12-29 21:56:02.00,1504.558289527893,21:56:02.00,20.76672,-103.366008,8.001208273680877,1630.959295977787,1.213907718658447
328,10.66,1,2019-12-29 21:56:02.00,1504.562965512276,21:56:02.00,20.76672,-103.366008,8.001208273680877,1630.959295977787,1.213907718658447
329,10.66,0,2019-12-29 21:56:03.00,1505.5582897663119,21:56:03.00,20.766704,-103.366011,8.001208273680877,1631.025451921387,1.191810965538025
330,12.05,0,2019-12-29 21:56:07.00,1509.5582892894738,21:56:07.00,20.766653,-103.366014,8.001208273680877,1631.422857584026,1.099969506263733
331,12.05,0,2019-12-29 21:56:10.00,1512.558289170265,21:56:10.00,20.766606,-103.366033,6.000906205260657,1631.433304819407,1.362392783164978
332,12.05,1,2019-12-29 21:56:14.00,1516.5582896471021,21:56:14.00,20.766565,-103.366066,6.000906205260657,1631.4333152760541,1.120162487030029
333,12.05,1,2019-12-29 21:56:19.00,1521.558289527893,21:56:19.00,20.766527,-103.3661,6.000906205260657,1631.4333152770998,1.1119927167892458
334,12.05,0,2019-12-29 21:56:23.00,1525.558289051056,21:56:23.00,20.766478,-103.366106,6.000906205260657,1631.4333152770998,1.028989911079407
335,12.05,0,2019-12-29 21:56:27.00,1529.558288574219,21:56:27.00,20.766431,-103.36614200000001,6.000906205260657,1631.264815765381,1.52689528465271
336,12.05,0,2019-12-29 21:56:31.00,1533.5582889318468,21:56:31.00,20.766381,-103.366157,6.000906205260657,1630.9241611102539,1.356711983680725
337,12.05,0,2019-12-29 21:56:34.00,1536.5582880973818,21:56:34.00,20.766336,-103.366171,6.000906205260657,1630.876080536995,1.240081310272217
338,12.05,0,2019-12-29 21:56:39.00,1541.558289170265,21:56:39.00,20.766289999999998,-103.366187,6.000906205260657,1630.855165854655,1.0404648780822752
339,12.05,1,2019-12-29 21:56:42.00,1544.5582889318468,21:56:42.00,20.766256,-103.366196,6.000906205260657,1630.8899279235761,1.120641231536865
340,12.95,1,2019-12-29 21:56:42.00,1544.5536398887632,21:56:42.00,20.766256,-103.366196,6.000906205260657,1630.8899279235761,1.120641231536865
341,12.95,0,2019-12-29 21:56:43.00,1545.55363881588,21:56:43.00,20.766246,-103.366203,6.000906205260657,1630.9055756628409,1.0302995443344118
342,12.95,0,2019-12-29 21:56:49.00,1551.5536390542982,21:56:49.00,20.766195,-103.366222,6.000906205260657,1631.012523729707,1.1055529117584229
343,12.95,0,2019-12-29 21:56:54.00,1556.5536390542982,21:56:54.00,20.766135000000002,-103.366236,6.000906205260657,1631.2261880003368,1.502905488014221
344,12.06,0,2019-12-29 21:56:58.00,1560.553639292717,21:56:58.00,20.766088,-103.366265,6.000906205260657,1631.432862691813,1.417945742607117
345,12.06,0,2019-12-29 21:57:03.00,1565.553639173508,21:57:03.00,20.766051,-103.366301,6.000906205260657,1631.433315272574,1.416102886199951
346,12.06,0,2019-12-29 21:57:08.00,1570.553638577461,21:57:08.00,20.766008,-103.366321,6.000906205260657,1631.4333152770998,1.439490556716919
347,12.06,0,2019-12-29 21:57:13.00,1575.5536390542982,21:57:13.00,20.765975,-103.366363,6.000906205260657,1631.4333152770998,1.179899454116821
348,12.06,0,2019-12-29 21:57:18.00,1580.553638458252,21:57:18.00,20.765936,-103.3664,6.000906205260657,1631.379592132568,1.168415904045105
349,12.06,0,2019-12-29 21:57:24.00,1586.5536386966712,21:57:24.00,20.765905,-103.366436,6.000906205260657,1630.8976386412232,0.5852047204971313
350,12.06,0,2019-12-29 21:57:32.00,1594.553638577461,21:57:32.00,20.765903,-103.366437,6.000906205260657,1630.7624020141989,0.1528850197792053
351,12.06,0,2019-12-29 21:57:52.00,1594.5633182525628,21:57:52.00,20.765815,-103.366538,8.001208273680877,1629.683575588681,0.923081398010254
352,12.06,0,2019-12-29 21:57:53.00,1595.563317537308,21:57:53.00,20.765809,-103.366546,8.001208273680877,1629.574906249664,0.7392835021018982
353,4.54,0,2019-12-29 21:57:58.00,1600.563318371773,21:57:58.00,20.765786,-103.36659399999999,8.001208273680877,1628.971963289689,0.943494975566864
354,4.54,0,2019-12-29 21:58:02.00,1604.56331717968,21:58:02.00,20.765767999999998,-103.36664,8.001208273680877,1628.492003724421,1.0036141872406008
355,4.54,0,2019-12-29 21:58:06.00,1608.563316702843,21:58:06.00,20.765736999999998,-103.366679,8.001208273680877,1628.101752994089,1.147966504096985
356,4.54,0,2019-12-29 21:58:10.00,1612.563316941261,21:58:10.00,20.765709,-103.36672,8.001208273680877,1627.8318664592498,0.9424347281455994
357,4.54,0,2019-12-29 21:58:17.00,1619.5633165836332,21:58:17.00,20.765691,-103.366775,6.000906205260657,1627.5477489581658,0.8173350691795349
358,4.54,0,2019-12-29 21:58:23.00,1625.563315987587,21:58:23.00,20.765649,-103.366813,6.000906205260657,1627.5069502867968,1.2836519479751591
359,4.54,0,2019-12-29 21:58:27.00,1629.563316941261,21:58:27.00,20.765623,-103.366861,6.000906205260657,1627.583034542456,1.635931730270386
360,4.54,0,2019-12-29 21:58:30.00,1632.563315868378,21:58:30.00,20.765595,-103.366924,6.000906205260657,1627.58683413699,3.170962810516357
361,4.54,0,2019-12-29 21:58:32.00,1634.563316345215,21:58:32.00,20.765585,-103.36698100000001,6.000906205260657,1627.568147584839,4.496318340301514
362,4.54,0,2019-12-29 21:58:34.00,1636.5633157491682,21:58:34.00,20.765569,-103.367039,6.000906205260657,1627.299597682208,4.838870048522949
363,4.54,0,2019-12-29 21:58:37.00,1639.56331551075,21:58:37.00,20.765582000000002,-103.36709300000001,8.001208273680877,1626.52308182806,4.873126983642578
